cram_url	run_id	id	population
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242722/HG03874.final.cram	ERR3242722	HG03874	ITU
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242723/HG03978.final.cram	ERR3242723	HG03978	ITU
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242724/HG03971.final.cram	ERR3242724	HG03971	ITU
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242725/HG03974.final.cram	ERR3242725	HG03974	ITU
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242726/HG03976.final.cram	ERR3242726	HG03976	ITU
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242727/HG03973.final.cram	ERR3242727	HG03973	ITU
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242728/HG04002.final.cram	ERR3242728	HG04002	ITU
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242729/HG04017.final.cram	ERR3242729	HG04017	ITU
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242730/HG04026.final.cram	ERR3242730	HG04026	ITU
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242731/HG02439.final.cram	ERR3242731	HG02439	ACB
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242732/HG02455.final.cram	ERR3242732	HG02455	ACB
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242733/HG02476.final.cram	ERR3242733	HG02476	ACB
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242734/HG02477.final.cram	ERR3242734	HG02477	ACB
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242735/HG02481.final.cram	ERR3242735	HG02481	ACB
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242736/HG02501.final.cram	ERR3242736	HG02501	ACB
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242737/HG02502.final.cram	ERR3242737	HG02502	ACB
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3243068/HG03922.final.cram	ERR3243068	HG03922	BEB
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3243069/HG04180.final.cram	ERR3243069	HG04180	BEB
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3243070/HG03600.final.cram	ERR3243070	HG03600	BEB
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3243071/HG03603.final.cram	ERR3243071	HG03603	BEB
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3243072/HG03604.final.cram	ERR3243072	HG03604	BEB
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3243073/HG03611.final.cram	ERR3243073	HG03611	BEB
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3243074/HG03917.final.cram	ERR3243074	HG03917	BEB
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3243075/HG03920.final.cram	ERR3243075	HG03920	BEB
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3243076/HG04144.final.cram	ERR3243076	HG04144	BEB
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3243077/HG04152.final.cram	ERR3243077	HG04152	BEB
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3243078/HG04153.final.cram	ERR3243078	HG04153	BEB
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3243079/HG04161.final.cram	ERR3243079	HG04161	BEB
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3243080/HG04162.final.cram	ERR3243080	HG04162	BEB
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3243081/HG04164.final.cram	ERR3243081	HG04164	BEB
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3243082/HG04171.final.cram	ERR3243082	HG04171	BEB
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3243083/HG04176.final.cram	ERR3243083	HG04176	BEB
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3243084/HG04177.final.cram	ERR3243084	HG04177	BEB
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3243085/HG04188.final.cram	ERR3243085	HG04188	BEB
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3243086/HG04189.final.cram	ERR3243086	HG04189	BEB
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3243087/HG04194.final.cram	ERR3243087	HG04194	BEB
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3243088/HG04195.final.cram	ERR3243088	HG04195	BEB
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3243089/HG03995.final.cram	ERR3243089	HG03995	STU
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3241689/HG00533.final.cram	ERR3241689	HG00533	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3241690/HG00534.final.cram	ERR3241690	HG00534	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3241691/HG00536.final.cram	ERR3241691	HG00536	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3241692/HG00537.final.cram	ERR3241692	HG00537	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3241693/HG00542.final.cram	ERR3241693	HG00542	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3241694/HG00543.final.cram	ERR3241694	HG00543	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3241695/HG00553.final.cram	ERR3241695	HG00553	PUR
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3241696/HG00554.final.cram	ERR3241696	HG00554	PUR
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3241697/HG00556.final.cram	ERR3241697	HG00556	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3241698/HG00557.final.cram	ERR3241698	HG00557	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3241699/HG00559.final.cram	ERR3241699	HG00559	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3241700/HG00560.final.cram	ERR3241700	HG00560	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3241701/HG00565.final.cram	ERR3241701	HG00565	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3241702/HG00566.final.cram	ERR3241702	HG00566	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3241703/HG00580.final.cram	ERR3241703	HG00580	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3241704/HG00581.final.cram	ERR3241704	HG00581	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3241705/HG00583.final.cram	ERR3241705	HG00583	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3241706/HG00584.final.cram	ERR3241706	HG00584	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3241707/HG00589.final.cram	ERR3241707	HG00589	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3241708/HG00590.final.cram	ERR3241708	HG00590	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3241709/HG00592.final.cram	ERR3241709	HG00592	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3241710/HG00593.final.cram	ERR3241710	HG00593	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242034/HG02104.final.cram	ERR3242034	HG02104	PEL
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242035/HG02105.final.cram	ERR3242035	HG02105	PEL
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242036/HG02017.final.cram	ERR3242036	HG02017	KHV
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242037/HG02016.final.cram	ERR3242037	HG02016	KHV
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242038/HG02020.final.cram	ERR3242038	HG02020	KHV
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242039/HG02019.final.cram	ERR3242039	HG02019	KHV
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242040/HG02023.final.cram	ERR3242040	HG02023	KHV
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242041/HG02026.final.cram	ERR3242041	HG02026	KHV
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242042/HG02025.final.cram	ERR3242042	HG02025	KHV
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242043/HG02029.final.cram	ERR3242043	HG02029	KHV
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242044/HG02028.final.cram	ERR3242044	HG02028	KHV
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242045/HG02058.final.cram	ERR3242045	HG02058	KHV
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242046/HG02057.final.cram	ERR3242046	HG02057	KHV
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242047/HG02070.final.cram	ERR3242047	HG02070	KHV
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242048/HG02069.final.cram	ERR3242048	HG02069	KHV
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242049/HG02073.final.cram	ERR3242049	HG02073	KHV
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242050/HG02072.final.cram	ERR3242050	HG02072	KHV
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242051/HG02076.final.cram	ERR3242051	HG02076	KHV
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242052/HG02075.final.cram	ERR3242052	HG02075	KHV
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242053/HG02079.final.cram	ERR3242053	HG02079	KHV
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242054/HG02078.final.cram	ERR3242054	HG02078	KHV
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242055/HG02082.final.cram	ERR3242055	HG02082	KHV
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242386/HG02646.final.cram	ERR3242386	HG02646	GWD
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242387/HG02666.final.cram	ERR3242387	HG02666	GWD
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242388/HG02667.final.cram	ERR3242388	HG02667	GWD
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242389/HG02675.final.cram	ERR3242389	HG02675	GWD
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242390/HG02676.final.cram	ERR3242390	HG02676	GWD
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242391/HG02678.final.cram	ERR3242391	HG02678	GWD
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242392/HG02679.final.cram	ERR3242392	HG02679	GWD
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242393/HG02702.final.cram	ERR3242393	HG02702	GWD
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242394/HG02703.final.cram	ERR3242394	HG02703	GWD
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242395/HG02721.final.cram	ERR3242395	HG02721	GWD
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242396/HG02722.final.cram	ERR3242396	HG02722	GWD
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242397/HG02490.final.cram	ERR3242397	HG02490	PJL
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242398/HG02491.final.cram	ERR3242398	HG02491	PJL
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242399/HG02600.final.cram	ERR3242399	HG02600	PJL
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242400/HG02601.final.cram	ERR3242400	HG02601	PJL
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242401/HG02603.final.cram	ERR3242401	HG02603	PJL
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242402/HG02604.final.cram	ERR3242402	HG02604	PJL
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242403/HG02654.final.cram	ERR3242403	HG02654	PJL
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242404/HG02655.final.cram	ERR3242404	HG02655	PJL
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242405/HG02657.final.cram	ERR3242405	HG02657	PJL
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242406/HG02658.final.cram	ERR3242406	HG02658	PJL
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242407/HG02660.final.cram	ERR3242407	HG02660	PJL
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242738/HG02505.final.cram	ERR3242738	HG02505	ACB
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242739/HG02536.final.cram	ERR3242739	HG02536	ACB
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242740/HG02541.final.cram	ERR3242740	HG02541	ACB
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242741/HG02545.final.cram	ERR3242741	HG02545	ACB
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242742/HG02546.final.cram	ERR3242742	HG02546	ACB
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242743/HG02549.final.cram	ERR3242743	HG02549	ACB
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242744/HG02554.final.cram	ERR3242744	HG02554	ACB
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242745/HG02555.final.cram	ERR3242745	HG02555	ACB
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242746/HG02557.final.cram	ERR3242746	HG02557	ACB
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242747/HG02558.final.cram	ERR3242747	HG02558	ACB
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242748/HG02577.final.cram	ERR3242748	HG02577	ACB
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242749/HG02580.final.cram	ERR3242749	HG02580	ACB
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242750/HG01088.final.cram	ERR3242750	HG01088	PUR
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242751/HG01089.final.cram	ERR3242751	HG01089	PUR
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242752/HG01302.final.cram	ERR3242752	HG01302	PUR
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242753/HG01303.final.cram	ERR3242753	HG01303	PUR
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242754/HG01311.final.cram	ERR3242754	HG01311	PUR
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242755/HG01312.final.cram	ERR3242755	HG01312	PUR
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242756/HG01323.final.cram	ERR3242756	HG01323	PUR
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242757/HG01325.final.cram	ERR3242757	HG01325	PUR
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242758/HG01326.final.cram	ERR3242758	HG01326	PUR
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242759/HG01392.final.cram	ERR3242759	HG01392	PUR
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3243090/HG03899.final.cram	ERR3243090	HG03899	STU
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3243091/HG03951.final.cram	ERR3243091	HG03951	STU
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3243092/HG03857.final.cram	ERR3243092	HG03857	STU
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3243093/HG03854.final.cram	ERR3243093	HG03854	STU
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3243094/HG04100.final.cram	ERR3243094	HG04100	STU
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3243095/HG04210.final.cram	ERR3243095	HG04210	STU
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3243096/HG04075.final.cram	ERR3243096	HG04075	STU
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3243097/HG04229.final.cram	ERR3243097	HG04229	STU
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3243098/HG04227.final.cram	ERR3243098	HG04227	STU
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3243099/HG03945.final.cram	ERR3243099	HG03945	STU
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3243100/HG03955.final.cram	ERR3243100	HG03955	STU
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3243101/HG03990.final.cram	ERR3243101	HG03990	STU
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3243102/HG03991.final.cram	ERR3243102	HG03991	STU
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3243103/HG03985.final.cram	ERR3243103	HG03985	STU
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3243104/HG03989.final.cram	ERR3243104	HG03989	STU
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3243105/HG03998.final.cram	ERR3243105	HG03998	STU
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3243106/HG04003.final.cram	ERR3243106	HG04003	STU
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3243107/HG04038.final.cram	ERR3243107	HG04038	STU
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3243108/HG04039.final.cram	ERR3243108	HG04039	STU
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3243109/HG04047.final.cram	ERR3243109	HG04047	STU
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3243110/HG04107.final.cram	ERR3243110	HG04107	STU
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3243111/HG04106.final.cram	ERR3243111	HG04106	STU
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3241711/HG00595.final.cram	ERR3241711	HG00595	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3241712/HG00596.final.cram	ERR3241712	HG00596	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3241713/HG00607.final.cram	ERR3241713	HG00607	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3241714/HG00608.final.cram	ERR3241714	HG00608	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3241715/HG00610.final.cram	ERR3241715	HG00610	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3241716/HG00611.final.cram	ERR3241716	HG00611	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3241717/HG00613.final.cram	ERR3241717	HG00613	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3241718/HG00614.final.cram	ERR3241718	HG00614	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3241719/HG00619.final.cram	ERR3241719	HG00619	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3241720/HG00620.final.cram	ERR3241720	HG00620	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3241721/HG00625.final.cram	ERR3241721	HG00625	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3241722/HG00626.final.cram	ERR3241722	HG00626	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3241723/HG00628.final.cram	ERR3241723	HG00628	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3241724/HG00629.final.cram	ERR3241724	HG00629	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3241725/HG00634.final.cram	ERR3241725	HG00634	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3241726/HG00637.final.cram	ERR3241726	HG00637	PUR
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3241727/HG00638.final.cram	ERR3241727	HG00638	PUR
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3241728/HG00640.final.cram	ERR3241728	HG00640	PUR
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3241729/HG00641.final.cram	ERR3241729	HG00641	PUR
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3241730/HG00650.final.cram	ERR3241730	HG00650	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3241731/HG00651.final.cram	ERR3241731	HG00651	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3241732/HG00653.final.cram	ERR3241732	HG00653	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242056/HG02081.final.cram	ERR3242056	HG02081	KHV
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242057/HG02085.final.cram	ERR3242057	HG02085	KHV
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242058/HG02084.final.cram	ERR3242058	HG02084	KHV
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242059/HG02134.final.cram	ERR3242059	HG02134	KHV
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242060/HG02133.final.cram	ERR3242060	HG02133	KHV
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242061/HG01841.final.cram	ERR3242061	HG01841	KHV
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242062/HG01595.final.cram	ERR3242062	HG01595	KHV
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242063/HG01596.final.cram	ERR3242063	HG01596	KHV
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242064/HG01597.final.cram	ERR3242064	HG01597	KHV
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242065/HG01598.final.cram	ERR3242065	HG01598	KHV
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242066/HG01599.final.cram	ERR3242066	HG01599	KHV
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242067/HG01600.final.cram	ERR3242067	HG01600	KHV
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242068/HG01840.final.cram	ERR3242068	HG01840	KHV
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242069/HG01842.final.cram	ERR3242069	HG01842	KHV
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242070/HG01843.final.cram	ERR3242070	HG01843	KHV
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242071/HG01844.final.cram	ERR3242071	HG01844	KHV
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242072/HG01845.final.cram	ERR3242072	HG01845	KHV
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242073/HG01846.final.cram	ERR3242073	HG01846	KHV
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242074/HG01847.final.cram	ERR3242074	HG01847	KHV
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242075/HG01848.final.cram	ERR3242075	HG01848	KHV
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242076/HG01849.final.cram	ERR3242076	HG01849	KHV
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242077/HG01850.final.cram	ERR3242077	HG01850	KHV
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242408/HG02661.final.cram	ERR3242408	HG02661	PJL
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242409/HG02684.final.cram	ERR3242409	HG02684	PJL
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242410/HG02685.final.cram	ERR3242410	HG02685	PJL
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242411/HG02687.final.cram	ERR3242411	HG02687	PJL
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242412/HG02688.final.cram	ERR3242412	HG02688	PJL
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242413/HG02696.final.cram	ERR3242413	HG02696	PJL
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242414/HG02697.final.cram	ERR3242414	HG02697	PJL
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242415/HG02733.final.cram	ERR3242415	HG02733	PJL
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242416/HG02734.final.cram	ERR3242416	HG02734	PJL
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242417/HG02610.final.cram	ERR3242417	HG02610	GWD
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242418/HG02611.final.cram	ERR3242418	HG02611	GWD
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242419/HG02634.final.cram	ERR3242419	HG02634	GWD
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242420/HG02635.final.cram	ERR3242420	HG02635	GWD
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242421/HG02715.final.cram	ERR3242421	HG02715	GWD
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242422/HG02716.final.cram	ERR3242422	HG02716	GWD
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242423/HG02768.final.cram	ERR3242423	HG02768	GWD
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242424/HG02769.final.cram	ERR3242424	HG02769	GWD
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242425/HG02771.final.cram	ERR3242425	HG02771	GWD
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242426/HG02772.final.cram	ERR3242426	HG02772	GWD
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242427/HG02798.final.cram	ERR3242427	HG02798	GWD
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242428/HG02799.final.cram	ERR3242428	HG02799	GWD
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242429/HG02804.final.cram	ERR3242429	HG02804	GWD
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242760/HG01393.final.cram	ERR3242760	HG01393	PUR
